Rowid,STATENAME,ID,DISTRICT,STARTCONG,ENDCONG,CONGRESS,STATE,YEAR,MONTH,PARTY_OF_1,VICTOR,VICTOR_VOT,MARGIN,MARGIN_PER,TOTAL_VOTE,MARGINPERC
13468,Wisconsin,55089092005,5,89,92,89,WI,964,11,100,"REUSS, HENRY S",107610,73551,0.519017444,141712,0
13469,Wisconsin,55089092006,6,89,92,89,WI,964,11,100,"RACE, JOHN A",84690,2587,0.015509778,166798,0
13470,Wisconsin,55089092007,7,89,92,89,WI,964,11,200,"LAIRD, MELVIN R",98110,37352,0.235111948,158869,0
13471,Wisconsin,55089092008,8,89,92,89,WI,964,11,200,"BYRNES, JOHN W",96160,30868,0.191189951,161452,0
13472,Wisconsin,55089092009,9,89,92,89,WI,964,11,200,"DAVIS, GLENN R",105332,20261,0.106398286,190426,0
13473,South Carolina,45089089004,4,89,89,89,SC,964,11,100,"ASHMORE, ROBERT T",81727,81727,1,81727,0
13474,South Carolina,45089089005,5,89,89,89,SC,964,11,100,"GETTYS, TOM S",44859,22475,0.168333146,133515,0
13475,South Dakota,46073089002,2,73,89,89,SD,964,11,200,"BERRY, E Y",39657,8449,0.119226699,70865,0
13476,Utah,49064089001,1,64,89,89,UT,964,11,200,"BURTON, LAURENCE J",75986,16218,0.119466093,135754,0
13477,Utah,49064089002,2,64,89,89,UT,964,11,100,"KING, DAVID S",149754,39242,0.150776513,260266,0
13478,Vermont,50073097000,0,73,97,89,VT,964,11,200,"STAFFORD, ROBERT T",86650,15457,0.094565989,163452,0
13479,Virginia,51083089010,10,83,89,89,VA,964,11,200,"BROYHILL, JOEL T",80370,2128,0.013416387,158612,0
13480,Virginia,51083089002,2,83,89,89,VA,964,11,100,"HARDY, PORTER JR",54315,37233,0.471112967,79032,0
13481,Virginia,51083089004,4,83,89,89,VA,964,11,100,"ABBITT, WATKINS M",53857,30175,0.389113839,77548,0
13482,Virginia,51083089005,5,83,89,89,VA,964,11,100,"TUCK, WILLIAM M",39867,16921,0.269382622,62814,0
13483,Virginia,51083089006,6,83,89,89,VA,964,11,200,"POFF, RICHARD H",57987,12874,0.124864215,103104,0
13484,Virginia,51083089007,7,83,89,89,VA,964,11,100,"MARSH, JOHN O JR",47888,26977,0.392090461,68803,0
13485,Virginia,51083089008,8,83,89,89,VA,964,11,100,"SMITH, HOWARD W",49440,27627,0.387709278,71257,0
13486,Virginia,51083089009,9,83,89,89,VA,964,11,100,"JENNINGS, W PAT",51106,14438,0.16448875,87775,0
13487,West Virginia,54088090002,2,88,90,89,WV,964,11,100,"STAGGERS, HARLEY O",87928,40471,0.298932673,135385,0
13488,West Virginia,54088090003,3,88,90,89,WV,964,11,100,"SLACK, JOHN M (JR)",103117,48551,0.307902564,157683,0
13489,West Virginia,54088090004,4,88,90,89,WV,964,11,100,"HECHLER, KEN (DR)",109287,40034,0.224229864,178540,0
13490,Wyoming,56051097000,0,51,97,89,WY,964,11,100,"RONCALIO, TENO",70693,2211,0.015886474,139175,0
13491,New York,36088090010,10,88,90,89,NY,964,11,100,"CELLER, EMANUEL",118941,102000,0.7506513,135882,0
13492,New York,36088090011,11,88,90,89,NY,964,11,100,"KEOGH, EUGENE J",75073,57341,0.602106391,95234,0
13493,New York,36088090012,12,88,90,89,NY,964,11,100,"KELLY, EDNA F",141570,109833,0.633748204,173307,0
13494,New York,36088090013,13,88,90,89,NY,964,11,100,"MULTER, ABRAHAM J",129414,94605,0.504907376,187371,0
13495,New York,36088090014,14,88,90,89,NY,964,11,100,"ROONEY, JOHN J",68165,14476,0.164451412,88026,0
13496,New York,36088090015,15,88,90,89,NY,964,11,100,"CAREY, HUGH L",66567,12878,0.103693445,124193,0
13497,New York,36088090016,16,88,90,89,NY,964,11,100,"MURPHY, JOHN M",89438,40129,0.275467476,145676,0
13498,New York,36088090017,17,88,90,89,NY,964,11,200,"LINDSAY, JOHN V",135807,-91274,-0.480817148,189831,0
13499,New York,36088090021,21,88,90,89,NY,964,11,100,"SCHEUER, JAMES H",91898,76518,0.702038644,108994,0
13500,New York,36088090022,22,88,90,89,NY,964,11,100,"GILBERT, JACOB H",70147,60013,0.697801239,86003,0
13501,New York,36088090023,23,88,90,89,NY,964,11,100,"BINGHAM, JONATHAN B",108205,77729,0.512237716,151744,0
13502,New York,36088090024,24,88,90,89,NY,964,11,200,"FINO, PAUL A",89814,-38074,-0.258876484,147074,0
13503,New York,36088090025,25,88,90,89,NY,964,11,100,"OTTINGER, RICHARD",122260,27046,0.124364292,217474,0
13504,New York,36088090026,26,88,90,89,NY,964,11,200,"REID, OGDEN R",102064,-23538,-0.126583095,185949,0
13505,New York,36088090027,27,88,90,89,NY,964,11,200,"DOW, JOHN G",91172,6165,0.032704009,188509,0
13506,New York,36088090028,28,88,90,89,NY,964,11,100,"RESNICK, JOSEPH Y",95820,11812,0.063739774,185316,0
13507,New York,36088090029,29,88,90,89,NY,964,11,100,"OBRIEN, LEO W",158797,88279,0.384968275,229315,0
13508,New York,36088090002,2,88,90,89,NY,964,11,200,"GROVER, JAMES R (JR)",88390,-5633,-0.032913227,171147,0
13509,New York,36088090030,30,88,90,89,NY,964,11,200,"KING, CARLETON J",100950,-1109,-0.005523156,200791,0
13510,New York,36088090031,31,88,90,89,NY,964,11,200,"MCEWEN, ROBERT C",74380,-13054,-0.09591054,136106,0
13511,New York,36088090032,32,88,90,89,NY,964,11,200,"PIRNIE, ALEXANDER",86717,-11057,-0.068094619,162377,0
13512,New York,36088090033,33,88,90,89,NY,964,11,200,"ROBISON, HOWARD W",97213,-27936,-0.167793861,166490,0
13513,New York,36088090034,34,88,90,89,NY,964,11,100,"HANLEY, JAMES M",96219,4522,0.024063943,187916,0
13514,New York,36088090035,35,88,90,89,NY,964,11,100,"STRATTON, SAMUEL S",110948,48485,0.279595873,173411,0
13515,New York,36088090036,36,88,90,89,NY,964,11,200,"HORTON, FRANK J",107406,-25897,-0.135056767,191749,0
13516,New York,36088090037,37,88,90,89,NY,964,11,200,"CONABLE, BARBER B (JR)",98923,-18512,-0.101363412,182630,0
13517,New York,36088090038,38,88,90,89,NY,964,11,200,"GOODELL, CHARLES E",90201,-29022,-0.187990672,154380,0
13518,New York,36088090039,39,88,90,89,NY,964,11,100,"MCCARTHY, RICHARD D",108235,11301,0.055081421,205169,0
13519,New York,36088090003,3,88,90,89,NY,964,11,100,"WOLFF, LESTER L",93883,2620,0.013761516,190386,0
13520,New York,36088090040,40,88,90,89,NY,964,11,200,"SMITH, HENRY P (3D)",90745,-9214,-0.052330567,176073,0
13521,New York,36088090041,41,88,90,89,NY,964,11,100,"DULSKI, THADDEUS J",130961,102383,0.641742771,159539,0
13522,New York,36088090004,4,88,90,89,NY,964,11,200,"WYDLER, JOHN W",73148,-16823,-0.196847722,85462,0
13523,New York,36088090009,9,88,90,89,NY,964,11,100,"DELANEY, JAMES J",109973,61095,0.365895289,166974,0
13524,Ohio,39088089000,0,88,89,89,OH,964,11,100,"SWEENEY, ROBERT E",1872351,155871,0.043432249,3588831,0
13525,Ohio,39088089010,10,88,89,89,OH,964,11,100,"MOELLER, WALTER H",54729,4985,0.047715678,104473,0
13526,Ohio,39088089011,11,88,89,89,OH,964,11,200,"STANTON, J WILLIAM",102619,19891,0.107317626,185347,0
13527,Ohio,39088089012,12,88,89,89,OH,964,11,200,"DEVINE, SAMUEL L",146971,28672,0.108086101,265270,0
13528,Ohio,39088089013,13,88,89,89,OH,964,11,200,"MOSHER, CHARLES A",75945,13165,0.094899982,138725,0
13529,Ohio,39088089014,14,88,89,89,OH,964,11,200,"AYRES, WILLIAM H",126088,21541,0.09339866,230635,0
13530,Ohio,39088089015,15,88,89,89,OH,964,11,100,"SECREST, ROBERT T",62438,30455,0.322544773,94421,0
13531,Ohio,39088089016,16,88,89,89,OH,964,11,200,"BOW, FRANK T",101802,8547,0.043817961,195057,0
13532,Ohio,39088089017,17,88,89,89,OH,964,11,200,"ASHBROOK, JOHN M",75674,32714,0.275755686,118634,0
13533,Ohio,39088089018,18,88,89,89,OH,964,11,100,"HAYS, WAYNE L",94768,23477,0.141377462,166059,0
13534,Ohio,39088089019,19,88,89,89,OH,964,11,100,"KIRWAN, MICHAEL J",111682,77028,0.526377651,146336,0
13535,Ohio,39088089001,1,88,89,89,OH,964,11,100,"GILLIGAN, JOHN J",74525,5411,0.037670828,143639,0
13536,Ohio,39088089020,20,88,89,89,OH,964,11,100,"FEIGHAN, MICHAEL A",115675,75928,0.488528008,155422,0
13537,Ohio,39088089022,22,88,89,89,OH,964,11,200,"BOLTON, FRANCES P",84183,19729,0.132732765,148637,0
13538,Ohio,39088089023,23,88,89,89,OH,964,11,200,"MINSHALL, WILLIAM E",131554,67392,0.34433567,195716,0
13539,Ohio,39088089002,2,88,89,89,OH,964,11,100,"CLANCY, DONALD D",122487,42663,0.210878301,202311,0
13540,Ohio,39088089003,3,88,89,89,OH,964,11,100,"LOVE, RODNEY M",129469,10069,0.040459037,248869,0
13541,Ohio,39088089004,4,88,89,89,OH,964,11,200,"MCCULLOCH, WILLIAM M",81204,16537,0.11336729,145871,0
13542,Ohio,39088089005,5,88,89,89,OH,964,11,200,"LATTA, DELBERT L",80394,38773,0.317772405,122015,0
13543,Ohio,39088089006,6,88,89,89,OH,964,11,200,"HARSHA, WILLIAM H",86015,28792,0.201008112,143238,0
13544,Ohio,39088089007,7,88,89,89,OH,964,11,200,"BROWN, CLARENCE J",93022,22165,0.135252229,163879,0
13545,Ohio,39088089008,8,88,89,89,OH,964,11,200,"BETTS, JACKSON E",73395,27950,0.235190172,118840,0
13546,Ohio,39088089009,9,88,89,89,OH,964,11,100,"ASHLEY, THOMAS LUDLOW",109167,44766,0.257916206,173568,0
13547,Colorado,8089092004,4,89,92,90,CO,1966,11,100,"ASPINALL, WAYNE N",84107,24703,0.172133147,143511,0
13548,New York,36088090005,5,88,90,90,NY,1966,11,100,"TENZER, HERBERT",78073,7234,0.040728313,177616,0
13549,New York,36088090006,6,88,90,90,NY,1966,11,200,"HALPERN, SEYMOUR",75314,-29693,-0.191555384,155010,0
13550,New York,36088090007,7,88,90,90,NY,1966,11,100,"ADDABBO, JOSEPH P",84288,49644,0.343623678,144472,0
13551,New York,36088090008,8,88,90,90,NY,1966,11,100,"ROSENTHAL, BENJAMIN S",95405,58832,0.355246394,165609,0
13552,Illinois,17090092021,21,90,92,90,IL,1966,11,100,"GRAY, KENNETH J",103128,22746,0.123949649,183510,0
13553,Illinois,17090092022,22,90,92,90,IL,1966,11,200,"SPRINGER, WILLIAM L",96453,-40635,-0.266859743,152271,0
13554,Illinois,17090092023,23,90,92,90,IL,1966,11,100,"SHIPLEY, GEORGE E",95156,21693,0.128650982,168619,0
13555,Illinois,17090092024,24,90,92,90,IL,1966,11,100,"PRICE, MELVIN",82513,49598,0.429687771,115428,0
13556,Illinois,17090092002,2,90,92,90,IL,1966,11,100,"HARA, BARRATT",83471,25842,0.183146704,141100,0
13557,Illinois,17090092003,3,90,92,90,IL,1966,11,100,"MURPHY, WILLIAM T",83857,6415,0.03977086,161299,0
13558,Illinois,17090092004,4,90,92,90,IL,1966,11,200,"DERWINSKI, EDWARD J",125365,-76692,-0.440662384,174038,0
13559,Illinois,17090092009,9,90,92,90,IL,1966,11,100,"YATES, SYDNEY R",96746,31871,0.197195909,161621,0
13560,Massachusetts,25088090010,10,88,90,90,MA,1966,11,200,"HECKLER, MARGARET M",96675,-4159,-0.021981681,189203,0
13561,Massachusetts,25088090011,11,88,90,90,MA,1966,11,100,"BURKE, JAMES A",141465,93760,0.495638843,189170,0
13562,Massachusetts,25088090012,12,88,90,90,MA,1966,11,200,"KEITH, HASINGS",98372,-17899,-0.100079957,178847,0
13563,Arkansas,5090092001,1,90,92,90,AR,1966,11,100,"GATHINGS, E C",0,-9,1,-9,0
13564,Arkansas,5090092002,2,90,92,90,AR,1966,11,100,"MILLS, WILBUR",0,-9,1,-9,0
13565,Michigan,26089092018,18,89,92,90,MI,1966,11,200,"BROOMFIELD, WILLIAM S",102501,-53874,-0.356479276,151128,0
13566,Michigan,26089092019,19,89,92,90,MI,1966,11,200,"MCDONALD, JACK H",76884,-18977,-0.140788332,134791,0
13567,Michigan,26089092001,1,89,92,90,MI,1966,11,100,"CONYERS, JOHN",89908,73055,0.68428546,106761,0
13568,Michigan,26089092002,2,89,92,90,MI,1966,11,200,"ESCH, MARVIN L",65205,-2669,-0.02089384,127741,0
13569,Michigan,26089092003,3,89,92,90,MI,1966,11,200,"BROWN, GARRY",68912,-5928,-0.044944502,131896,0
13570,Michigan,26089092004,4,89,92,90,MI,1966,11,200,"HUTCHINSON, EDWARD",78190,-41013,-0.355500273,115367,0
13571,Michigan,26089092005,5,89,92,90,MI,1966,11,200,"FORD, GERALD R",88108,-47673,-0.370872004,128543,0
13572,Michigan,26089092006,6,89,92,90,MI,1966,11,200,"CHAMBERLAIN, CHARLES E",85669,-43974,-0.345262398,127364,0
13573,Michigan,26089092007,7,89,92,90,MI,1966,11,200,"RIEGLE, DONALD W (JR)",71166,-10758,-0.081763874,131574,0
13574,Michigan,26089092008,8,89,92,90,MI,1966,11,200,"HARVEY, JAMES",85657,-48690,-0.397067458,122624,0
13575,Michigan,26089092009,9,89,92,90,MI,1966,11,200,"VANDERJAGT, GUY",92710,-46444,-0.334187198,138976,0
13576,Missouri,29090090006,6,90,90,90,MO,1966,11,100,"HULL, W R JR",55418,15233,0.159336004,95603,0
13577,Missouri,29090090007,7,90,90,90,MO,1966,11,200,"HALL, DURWARD G",86626,-34205,-0.245995958,139047,0
13578,Missouri,29090090008,8,90,90,90,MO,1966,11,100,"ICHORD, RICHARD",61128,17093,0.162538155,105163,0
13579,Arkansas,5090092003,3,90,92,90,AR,1966,11,200,"HAMMERSCHMIDT, JOHN P",83938,-9929,-0.062862859,157947,0
13580,New York,36088090019,19,88,90,90,NY,1966,11,100,"FARBSTEIN, LEONARD",53581,33048,0.356228172,92772,0
13581,New York,36088090001,1,88,90,90,NY,1966,11,100,"PIKE, OTIS G",92655,34359,0.198618417,172990,0
13582,Arkansas,5090092004,4,90,92,90,AR,1966,11,100,"PRYOR, DAVID",86887,40083,0.299818238,133691,0
13583,Illinois,17090092010,10,90,92,90,IL,1966,11,200,"COLLIER, HAROLD R",132650,-74274,-0.388816182,191026,0
13584,Illinois,17090092011,11,90,92,90,IL,1966,11,100,"PUCINSKI, ROMAN C",105996,3752,0.018017672,208240,0
13585,Illinois,17090092012,12,90,92,90,IL,1966,11,200,"MCCLORY, ROBERT",90483,-49981,-0.38155474,130993,0
13586,Illinois,17090092013,13,90,92,90,IL,1966,11,200,"RUMSFELD, DONALD",158769,-108662,-0.520222524,208876,0
13587,Illinois,17090092014,14,90,92,90,IL,1966,11,200,"ERLENBORN, JOHN N",130442,-79057,-0.434792413,181827,0
13588,Illinois,17090092015,15,90,92,90,IL,1966,11,200,"REID, CHARLOTTE T",102018,-62895,-0.445618212,141141,0
13589,Illinois,17090092016,16,90,92,90,IL,1966,11,200,"ANDERSON, JOHN B",89990,-56716,-0.46011812,123264,0
13590,Illinois,17090092017,17,90,92,90,IL,1966,11,200,"ARENDS, LESLIE C",104240,-53890,-0.348599521,154590,0
13591,Illinois,17090092018,18,90,92,90,IL,1966,11,200,"MICHEL, ROBERT H",80293,-23193,-0.168807727,137393,0
13592,Illinois,17090092019,19,90,92,90,IL,1966,11,200,"RAILSBACK, TOM",77895,-6845,-0.045956561,148945,0
13593,Illinois,17090092001,1,90,92,90,IL,1966,11,100,"DAWSON, WILLIAM L",91119,56698,0.451632946,125540,0
13594,Illinois,17090092020,20,90,92,90,IL,1966,11,200,"FINDLEY, PAUL",102609,-40266,-0.24408962,164964,0
13595,Illinois,17090092005,5,90,92,90,IL,1966,11,100,"KLUCZYNSKI, JOHN C",85770,19035,0.12481558,152505,0
13596,Illinois,17090092006,6,90,92,90,IL,1966,11,100,"RONAN, DANIEL J",84126,20752,0.140691525,147500,0
13597,Colorado,8089092002,2,89,92,90,CO,1966,11,200,"BROTZMAN, DONALD G",95123,-8438,-0.045841007,184071,0
13598,Colorado,8089092003,3,89,92,90,CO,1966,11,100,"EVANS, FRANK E",76270,5057,0.034288698,147483,0
13599,Delaware,10018097000,0,18,97,90,DE,1966,11,200,"ROTH, WILLIAM V",90961,-18829,-0.115449467,163093,0
13600,Alabama,1090092001,1,90,92,90,AL,1966,11,200,"EDWARDS, JACK",58515,-28041,-0.315106361,88989,0
13601,Alabama,1090092002,2,90,92,90,AL,1966,11,200,"DICKINSON, WILLIAM L",49203,-8371,-0.092974954,90035,0
13602,Alabama,1090092003,3,90,92,90,AL,1966,11,100,"ANDREWS, GEORGE",61015,61012,0.999901668,61018,0
13603,Alabama,1090092004,4,90,92,90,AL,1966,11,100,"NICHOLS, BILL",54515,16113,0.173412831,92917,0
13604,Alabama,1090092005,5,90,92,90,AL,1966,11,100,"SELDEN, ARMISTEAD I (JR)",68486,68481,0.999853995,68491,0
13605,Alabama,1090092006,6,90,92,90,AL,1966,11,200,"BUCHANAN, JOHN",64435,-27304,-0.268827473,101567,0
13606,Alabama,1090092007,7,90,92,90,AL,1966,11,100,"BEVILL, TOM",73987,33015,0.287189346,114959,0
13607,Alabama,1090092008,8,90,92,90,AL,1966,11,100,"JONES, ROBERT E",65982,39421,0.425974952,92543,0
13608,Arizona,4090091001,1,90,91,90,AZ,1966,11,200,"RHODES, JOHN J",102007,-52094,-0.34290416,151920,0
13609,Arizona,4090091002,2,90,91,90,AZ,1966,11,100,"UDALL, MORRIS K",66813,21487,0.191610412,112139,0
13610,Arizona,4090091003,3,90,91,90,AZ,1966,11,200,"STEIGER, SAM",57145,-13926,-0.138754932,100364,0
13611,Illinois,17090092007,7,90,92,90,IL,1966,11,100,"ANNUNZIO, FRANK",82962,63312,0.617003859,102612,0
13612,Michigan,26089092010,10,89,92,90,MI,1966,11,200,"CEDERBERG, ELFORD A",85754,-44344,-0.348715045,127164,0
13613,Michigan,26089092011,11,89,92,90,MI,1966,11,200,"RUPPE, PHILLIP E",70820,-4945,-0.036175427,136695,0
13614,Michigan,26089092012,12,89,92,90,MI,1966,11,100,"OHARA, JAMES G",84379,39180,0.302366142,129578,0
13615,Michigan,26089092013,13,89,92,90,MI,1966,11,100,"DIGGS, CHARLES C (JR)",60660,48267,0.660712086,73053,0
13616,Michigan,26089092014,14,89,92,90,MI,1966,11,100,"NEDZI, LUCIEN N",77851,25361,0.194574232,130341,0
13617,Michigan,26089092015,15,89,92,90,MI,1966,11,100,"FORD, WILLIAM D",72987,38368,0.356560043,107606,0
13618,Michigan,26089092016,16,89,92,90,MI,1966,11,100,"DINGELL, JOHN D",71787,29049,0.253647675,114525,0
13619,California,6088090010,10,88,90,90,CA,1966,11,200,"GUBSER, CHARLES S",156549,-86536,-0.381935985,226572,0
13620,California,6088090011,11,88,90,90,CA,1966,11,200,"YOUNGER, J ARTHUR",113679,-36074,-0.188501975,191372,0
13621,California,6088090012,12,88,90,90,CA,1966,11,200,"TALCOTT, BURT L",108070,-76283,-0.545232973,139909,0
13622,California,6088090013,13,88,90,90,CA,1966,11,200,"TEAGUE, CHARLES M",116701,-60461,-0.349465349,173010,0
13623,California,6088090014,14,88,90,90,CA,1966,11,100,"WALDIE, JEROME R",108668,24790,0.128610857,192752,0
13624,California,6088090015,15,88,90,90,CA,1966,11,100,"MCFALL, JOHN J",81733,20183,0.140856178,143288,0
13625,California,6088090016,16,88,90,90,CA,1966,11,100,"SISK, B F",118063,70734,0.427191854,165579,0
13626,California,6088090017,17,88,90,90,CA,1966,11,100,"KING, CECIL R",76962,27347,0.216038362,126584,0
13627,California,6088090018,18,88,90,90,CA,1966,11,200,"MATHIAS, ROBERT B",96699,-20353,-0.11760797,173058,0
13628,California,6088090019,19,88,90,90,CA,1966,11,100,"HOLIFIELD, CHET",82592,32524,0.245083116,132706,0
13629,California,6088090001,1,88,90,90,CA,1966,11,200,"CLAUSEN, DON H",143755,-66755,-0.301182532,221643,0
13630,California,6088090020,20,88,90,90,CA,1966,11,200,"SMITH, H ALLEN",128896,-82166,-0.467678682,175689,0
13631,California,6088090021,21,88,90,90,CA,1966,11,100,"HAWKINS, AUGUSTUS F",74216,60922,0.696076415,87522,0
13632,California,6088090022,22,88,90,90,CA,1966,11,100,"CORMAN, JAMES C",94420,12213,0.069134363,176656,0
13633,California,6088090023,23,88,90,90,CA,1966,11,200,"CLAWSON, DEL",93320,-48179,-0.347928131,138474,0
13634,California,6088090024,24,88,90,90,CA,1966,11,200,"LIPSCOMB, GLENARD P",148190,-102075,-0.524952943,194446,0
13635,California,6088090025,25,88,90,90,CA,1966,11,200,"WIGGINS, CHARLES E",70154,-6809,-0.050999161,133512,0
13636,California,6088090026,26,88,90,90,CA,1966,11,100,"REES, THOMAS M",103289,40848,0.246443439,165750,0
13637,California,6088090027,27,88,90,90,CA,1966,11,200,"REINECKE, ED",93890,-44105,-0.306887842,143717,0
13638,California,6088090028,28,88,90,90,CA,1966,11,200,"BELL, ALPHONZO",211404,-130397,-0.445815427,292491,0
13639,California,6088090029,29,88,90,90,CA,1966,11,100,"BROWN, GEORGE E (JR)",69115,3036,0.022455289,135202,0
13640,California,6088090002,2,88,90,90,CA,1966,11,100,"JOHNSON, HAROLD T",131145,77392,0.418443704,184952,0
13641,California,6088090030,30,88,90,90,CA,1966,11,100,"ROYBAL, EDWARD R",72173,35667,0.328126294,108699,0
13642,California,6088090031,31,88,90,90,CA,1966,11,100,"WILSON, CHARLES H",92875,39167,0.267160056,146605,0
13643,California,6088090032,32,88,90,90,CA,1966,11,200,"HOSMER, CRAIG",139328,-104719,-0.601992481,173954,0
13644,California,6088090033,33,88,90,90,CA,1966,11,200,"PETTIS, JERRY L",102401,-13330,-0.069615626,191480,0
13645,California,6088090034,34,88,90,90,CA,1966,11,100,"HANNA, RICHARD T",127976,26566,0.115810995,229391,0
13646,California,6088090035,35,88,90,90,CA,1966,11,200,"UTT, JAMES B",189582,-119709,-0.461349027,259476,0
13647,California,6088090036,36,88,90,90,CA,1966,11,200,"WILSON, BOB",119274,-74909,-0.45682069,163979,0
13648,California,6088090037,37,88,90,90,CA,1966,11,100,"VANDEERLIN, LIONEL",80060,29243,0.223331297,130940,0
13649,California,6088090038,38,88,90,90,CA,1966,11,100,"TUNNEY, JOHN V",83216,13772,0.090146229,152774,0
13650,California,6088090003,3,88,90,90,CA,1966,11,100,"MOSS, JOHN W",143177,74120,0.349209191,212251,0
13651,California,6088090004,4,88,90,90,CA,1966,11,100,"LEGGETT, ROBERT L",67942,21605,0.189043277,114286,0
13652,California,6088090005,5,88,90,90,CA,1966,11,100,"BURTON, PHILLIP",56476,33698,0.425189896,79254,0
13653,California,6088090006,6,88,90,90,CA,1966,11,200,"MAILLIARD, WILLIAM S",132506,-91992,-0.531684198,173020,0
13654,California,6088090007,7,88,90,90,CA,1966,11,100,"COHELAN, JEFFERY",84644,37881,0.285928867,132484,0
13655,California,6088090008,8,88,90,90,CA,1966,11,100,"MILLER, GEORGE P",92263,43536,0.308735303,141014,0
13656,California,6088090009,9,88,90,90,CA,1966,11,100,"EDWARDS, DON",97311,40527,0.262974499,154110,0
13657,Connecticut,9089092001,1,89,92,90,CT,1966,11,100,"DADDARIO, EMILIO Q",100447,29094,0.167956911,173223,0
13658,Connecticut,9089092002,2,89,92,90,CT,1966,11,100,"STONGE, WILLIAM L",90298,20896,0.129934088,160820,0
13659,Connecticut,9089092003,3,89,92,90,CT,1966,11,100,"GIAIMO, ROBERT",86029,18803,0.116071484,161995,0
13660,Connecticut,9089092004,4,89,92,90,CT,1966,11,100,"IRWIN, DONALD J",89709,3372,0.019154085,176046,0
13661,Connecticut,9089092005,5,89,92,90,CT,1966,11,100,"MONAGAN, JOHN S",96801,29707,0.181229754,163919,0
13662,Connecticut,9089092006,6,89,92,90,CT,1966,11,200,"MESKILL, THOMAS J JR",81907,-2042,-0.01219039,167509,0
13663,Florida,12090090010,10,90,90,90,FL,1966,11,200,"BURKE, J HERBERT",80989,-29353,-0.21973111,133586,0
13664,Florida,12090090011,11,90,90,90,FL,1966,11,100,"PEPPER, CLAUDE",62195,62101,0.996981811,62289,0
13665,Florida,12090090012,12,90,90,90,FL,1966,11,100,"FASCELL, DANTE B",62457,15231,0.13884736,109696,0
13666,Florida,12090090001,1,90,90,90,FL,1966,11,100,"SIKES, BOB",55547,52685,0.902001404,58409,0
13667,Florida,12090090002,2,90,90,90,FL,1966,11,100,"FUQUA, DON",71565,49284,0.525135855,93850,0
13668,Florida,12090090003,3,90,90,90,FL,1966,11,100,"BENNETT, CHARLES E",72038,71967,0.998030759,72109,0
